   15.0000000000   54.0000000000    3.0000000000
   11.1362966948   55.0352761804    3.0000000000
   11.1362966948   55.0352761804    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

   15.0000000000   54.0000000000    3.0000000000
   12.1715991752   51.1716710279    3.0000000000
   12.1715991752   51.1716710279    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

   15.0000000000   54.0000000000    3.0000000000
   16.0353024803   50.1363948475    3.0000000000
   16.0353024803   50.1363948475    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

   15.0000000000   54.0000000000    3.0000000000
   18.8637033052   52.9647238196    3.0000000000
   18.8637033052   52.9647238196    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

   15.0000000000   54.0000000000    3.0000000000
   17.8284008248   56.8283289721    3.0000000000
   17.8284008248   56.8283289721    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

   15.0000000000   54.0000000000    3.0000000000
   13.9646975197   57.8636051525    3.0000000000
   13.9646975197   57.8636051525    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

   15.0000000000   54.0000000000    3.0000000000
   11.1362966948   55.0352761804    3.0000000000
   11.1362966948   55.0352761804    7.0000000000
   15.0000000000   54.0000000000    7.0000000000

